name,시장유형,소재지도로명주소,시장개설주기,lat,long,점포수,,,,,,,
병천시장,상설장+5일장,충청남도 천안시 동남구 병천면 아우내장터1길 46,1일+6일,36.762422,127.298161,150,,,,,,,
성정시장,상설장,충청남도 천안시 서북구 양지21길 31,매일,36.812666,127.139212,62,,,,,,,
교동시장,상설장,전라남도 여수시 교동시장1길 17,매일,34.73908203,127.7299176,97,,,,,,,
해안로건어물상가시장,상설장,전라남도 여수시 교동남2길 14,매일,34.73953206,127.734506,30,,,,,,,
중앙선어시장,상설장,전라남도 여수시 이순신광장로 103,매일,34.73913771,127.7370114,40,,,,,,,
도깨비시장,상설장,전라남도 여수시 학동서5길 18,매일,34.7633188,127.656583,75,,,,,,,
여수진남상가,상설장,전라남도 여수시 충무오거리길 21-2,매일,34.74151572,127.733081,380,,,,,,,
흥국상가,상설장,전라남도 여수시 흥국로 64,매일,34.76200819,127.6693332,268,,,,,,,
청주사창시장,상설장,충청북도 청주시 서원구 사직대로164번길 36,매일,36.633609,127.465298,87,,,,,,,
관아골상가,상설장,충청북도 충주시 관아4길 8,매일,36.970122,127.935121,87,,,,,,,
충주농산물종합시장(중앙청과시장),상설장,충청북도 충주시 목행산단7로 24,매일,37.003996,127.923084,190,,,,,,,
목행시장,5일장,충청북도 충주시 행정9길 35,2일+7일,37.013951,127.917328,105,,,,,,,
무학시장,상설장,충청북도 충주시 무학1길 19,매일,36.974598,127.927263,166,,,,,,,
연원시장,상설장+5일장,충청북도 충주시 금곡로 31,4일+9일,36.989291,127.934803,58,,,,,,,
중앙어울림시장,상설장,충청북도 충주시 예성로 168,매일,36.971893,127.933612,43,,,,,,,
충주옹달샘시장,상설장,충청북도 충주시 지곡10길 35,매일,36.964688,127.932505,67,,,,,,,
충주자유시장,상설장+5일장,충청북도 충주시 충인6길 16,5일+10일,36.973931,127.930671,408,,,,,,,
"성서중심시장(성서시장,문화의거리 통합)",상설장,충청북도 충주시 성서8길 21,매일,36.971337,127.932395,179,,,,,,,
산성시장활성화구역,상설장,충청남도 공주시 국고개길 11,매일,36.454882,127.125678,318,,,,,,,
유구시장,상설장+5일장,충청남도 공주시 유구읍 시장길 28,3일+8일,36.552702,126.951856,74,,,,,,,
금산국제인삼시장(금산인삼국제시장),상설장,충청남도 금산군 금산읍 인삼약초로 45,매일,36.101918,127.4983403,206,,,,,,,
금산수삼센타,상설장,충청남도 금산군 금산읍 인삼약초로 24,매일,36.100102,127.4964497,293,,,,,,,
금산금빛시장(금산시장),상설장,충청남도 금산군 금산읍 금산천길 98,매일,36.099512,127.490976,81,,,,,,,
금산약초시장,상설장,충청남도 금산군 금산읍 비단로 144,매일,36.100381,127.495473,35,,,,,,,
금산인삼쇼핑센타,상설장,충청남도 금산군 금산읍 인삼광장로 47,매일,36.101507,127.498959,54,,,,,,,
중부프라자,상설장,충청남도 금산군 금산읍 비범로 19,매일,36.104534,127.491021,24,,,,,,,
강경대흥시장,5일장,충청남도 논산시 강경읍 대흥로 23-1,4일+9일,36.155979,127.013675,110,,,,,,,
강경젓갈시장,상설장,충청남도 논산시 강경읍 금백로 45,매일,36.157556,127.009806,140,,,,,,,
연무안심시장,상설장+5일장,충청남도 논산시 연무읍 연무로178번길 9,5일+10일,36.130065,127.098252,95,,,,,,,
보성매일시장,상설장,전라남도 보성군 보성읍 신흥길 9,매일,34.76817999,127.080619,30,,,,,,,
대소시장,상설장+5일장,충청북도 음성군 대소면 오산로 36,3일+8일,36.966545,127.485019,137,,,,,,,
삼성시장,상설장+5일장,충청북도 음성군 삼성면 대성로 608-2,1일+6일,37.018009,127.499198,78,,,,,,,
무극시장,상설장+5일장,충청북도 음성군 금왕읍 무극로308번길 12-2,5일+10일,36.992678,127.596004,119,,,,,,,
음성시장,5일장,충청북도 음성군 음성읍 문화1길 14,2일+7일,36.938166,127.692127,200,,,,,,,
내토전통시장,상설장,충청북도 제천시 용두천로11길 5,매일,37.137354,128.2124103,60,,,,,,,
덕산면전통시장,상설장+5일장,충청북도 제천시 덕산면 약초로3길 24,4일+9일,36.908585,128.1679799,54,,,,,,,
동문전통시장,상설장,충청북도 제천시 용두천로 125,매일,37.138512,128.213525,53,,,,,,,
박달재전통시장,상설장+5일장,충청북도 제천시 백운면 평동로 14,1일+6일,37.138549,128.021779,41,,,,,,,
제천약초시장,상설장,충청북도 제천시 원화산로 121,매일,37.127889,128.219591,63,,,,,,,
제천역전한마음시장,상설장+5일장,충청북도 제천시 내토로28길 3-1,3일+8일,37.129456,128.206909,71,,,,,,,
제천중앙시장,상설장,충청북도 제천시 풍양로 108,매일,37.136628,128.2113,707,,,,,,,
증평장뜰재래시장,상설장+5일장,충청북도 증평군 증평읍 장뜰로 58-1,1일+6일,36.783392,127.5829505,92,,,,,,,
운수대통 생거진천전통시장,상설장+5일장,충청북도 진천군 진천읍 원덕로 390,5일+10일,36.860708,127.451324,73,,,,,,,
진천중앙시장,상설장+5일장,충청북도 진천군 진천읍 중앙동6길 23,5일+10일,36.856858,127.442374,53,,,,,,,
가경터미널시장,상설장,충청북도 청주시 흥덕구 풍년로160번길 42-1,매일,36.627361,127.435025,81,,,,,,,
밤고개자연시장(구 내덕자연시장),상설장,충청북도 청주시 청원구 공항로58번길 14,매일,36.662415,127.488646,48,,,,,,,
내수전통시장,5일장,충청북도 청주시 청원구 내수읍 내수로 726,5일+10일,36.726267,127.536008,80,,,,,,,
복대가경시장,상설장,충청북도 청주시 흥덕구 복대로146번길 42,매일,36.629518,127.443263,84,,,,,,,
북부시장,상설장,충청북도 청주시 청원구 향군로31번길 19,매일,36.647973,127.486221,146,,,,,,,
사직시장,상설장,충청북도 청주시 서원구 사직대로265번길 7,매일,36.636143,127.476868,56,,,,,,,
서문시장,상설장,충청북도 청주시 상당구 남사로89번길 61,매일,36.635112,127.485367,76,,,,,,,
오창전통시장,5일장,충청북도 청주시 청원구 오창읍 팔결로 715,3일+8일,36.741741,127.455617,99,,,,,,,
원마루시장,상설장,충청북도 청주시 서원구 원마루로8번길 21,매일,36.609034,127.496411,120,,,,,,,
육거리종합시장,상설장,충청북도 청주시 상당구 청남로2197번길 42,매일,36.627938,127.488184,590,,,,,,,
중앙시장,상설장,충청북도 청주시 상당구 중앙로 18,매일,36.638827,127.489215,72,,,,,,,
직지시장,상설장,충청북도 청주시 흥덕구 직지대로639번길 88,매일,36.646579,127.466328,66,,,,,,,
청주두꺼비시장(구수곡시장),상설장,충청북도 청주시 서원구 수곡로58번길 7-2,매일,36.617436,127.472992,54,,,,,,,
춘천번개시장,상설장,강원도 춘천시 소양로 212,매일,37.891833,127.726307,54,,,,,,,
춘천서부시장,상설장,강원도 춘천시 서부대성로 12,매일,37.884815,127.724649,311,,,,,,,
춘천중앙시장,상설장,강원도 춘천시 중앙로77번길 4-4,매일,37.878494,127.725754,200,,,,,,,
춘천풍물시장,상설장+5일장,강원도 춘천시 영서로 2352-54,2일+7일,37.866237,127.719584,143,,,,,,,
춘천후평시장,상설장,강원도 춘천시 효평길 104,매일,37.88079022,127.746783,67,,,,,,,
장성중앙시장,상설장+5일장,강원도 태백시 장성1길 190,4일+14일,37.100684,129.009713,47,,,,,,,
황지자유시장,상설장,강원도 태백시 통리재길 6-13,매일,37.173039,129.041227,146,,,,,,,
봉평전통시장(봉평시장),상설장+5일장,강원도 평창군 봉평면 허생원장터길 15,2일+7일,37.615592,128.3772803,57,,,,,,,
진부전통시장,5일장,강원도 평창군 진부면 진부새싹길 28-7,3일+8일,37.638217,128.557926,105,,,,,,,
평창대화시장,5일장,강원도 평창군 대화면 대화4길 14,4일+9일,37.501103,128.453993,96,,,,,,,
평창올림픽시장(평창전통시장),상설장+5일장,강원도 평창군 평창읍 평창중앙로 27-26,5일+10일,37.367236,128.394783,90,,,,,,,
홍천시장,5일장,강원도 홍천군 홍천읍 홍천로7길 14,1일+6일,37.690539,127.885907,121,,,,,,,
홍천중앙시장,상설장,강원도 홍천군 홍천읍 홍천로8길 17,매일,37.691083,127.886165,108,,,,,,,
화천재래시장,상설장+5일장,강원도 화천군 화천읍 중앙로 24,3일+8일,38.103905,127.706426,97,,,,,,,
횡성시장,상설장+5일장,강원도 횡성군 횡성읍 문정로19번길 10,1일+6일,37.489891,127.9867302,133,,,,,,,
괴산전통시장,5일장,충청북도 괴산군 괴산읍 읍내로15길 8-8,3일+8일,36.811219,127.795024,151,,,,,,,
목도재래시장,상설장+5일장,충청북도 괴산군 불정면 목도로 14,4일+9일,36.871336,127.8549397,66,,,,,,,
청천전통시장,상설장+5일장,충청북도 괴산군 청천면 청천2길 10,5일,36.659142,127.737849,110,,,,,,,
단양구경시장(단양인정시장),상설장+5일장,충청북도 단양군 단양읍 도전5길 31,1일+6일,36.982491,128.369981,120,,,,,,,
매포전통시장(매포재래시장),상설장+5일장,충청북도 단양군 매포읍 평동24길 8,4일+9일,37.03422045,128.2990703,62,,,,,,,
보은전통시장,상설장+5일장,충청북도 보은군 보은읍 삼산로 17-1,1일+6일,36.48430017,127.720115,49,,,,,,,
결초보은시장(구 보은종합시장),상설장,충청북도 보은군 보은읍 삼산로3길 12-1,매일,36.48292036,127.719321,113,,,,,,,
영동전통시장,상설장+5일장,충청북도 영동군 영동읍 영산로1길 13-1,4일+9일,36.174905,127.776141,174,,,,,,,
영동중앙시장,상설장+5일장,충청북도 영동군 영동읍 중앙로 21,4일+9일,36.174667,127.7756995,95,,,,,,,
옥천공설시장,상설장+5일장,충청북도 옥천군 옥천읍 삼금로5길 5-14,5일+10일,36.302513,127.567915,40,,,,,,,
옥천상가,상설장+5일장,충청북도 옥천군 옥천읍 삼금로 45,5일+10일,36.302392,127.568213,54,,,,,,,
감곡시장,상설장+5일장,충청북도 음성군 감곡면 장감로132번길 22,3일+8일,37.118229,127.639174,65,,,,,,,
삼척중앙시장,상설장+5일장,강원도 삼척시 진주로 12-21,2일+7일,37.442103,129.164622,261,,,,,,,
속초종합중앙시장,상설장,강원도 속초시 중앙로147번길 16,매일,38.204522,128.590191,268,,,,,,,
속초관광수산시장(구 속초중앙전통시장),상설장,강원도 속초시 중앙시장로6길 2,매일,38.205509,128.589294,350,,,,,,,
양구중앙시장,상설장+5일장,강원도 양구군 양구읍 중앙길 68,5일+10일,38.104106,127.989329,57,,,,,,,
양양전통시장,5일장,강원도 양양군 양양읍 남문5길 9,4일+9일,38.075063,128.623293,68,,,,,,,
서부공설시장,상설장,강원도 영월군 영월읍 서부시장길 8-1,매일,37.182924,128.466313,41,,,,,,,
서부아침시장,상설장,강원도 영월군 영월읍 중앙로 30-1,매일,37.183319,128.466753,27,,,,,,,
영월종합상가시장,상설장,강원도 영월군 영월읍 서부시장길 16-4,매일,37.182893,128.466647,87,,,,,,,
문막시장,5일장,강원도 원주시 문막읍 문막시장1길 52-10,3일+8일,37.306036,127.815359,71,,,,,,,
미로예술원주중앙시장(원주중앙시장),상설장,강원도 원주시 중앙시장길 6,매일,37.350012,127.949192,597,,,,,,,
민속풍물시장,5일장,강원도 원주시 풍물시장길 30,2일+7일,37.348987,127.954117,103,,,,,,,
북원상가시장,상설장,강원도 원주시 북원상가길 13,매일,37.384379,127.948848,141,,,,,,,
원주남부시장,상설장,강원도 원주시 치악로 1803,매일,37.343015,127.954488,205,,,,,,,
자유시장,상설장,강원도 원주시 중앙시장길 11,매일,37.350229,127.948625,449,,,,,,,
중앙시민전통시장,상설장,강원도 원주시 중앙시장길 31-3,매일,37.351266,127.949714,80,,,,,,,
원통시장,상설장+5일장,강원도 인제군 북면 원통로178번길 7-1,2일+7일,38.122581,128.204617,63,,,,,,,
인제시장,상설장,강원도 인제군 인제읍 인제로178번길 14,매일,38.067099,128.171077,118,,,,,,,
고한구공탄시장(고한시장),상설장+5일장,강원도 정선군 고한읍 고한4길 38-6,1일+6일,37.201322,128.854054,85,,,,,,,
임계사통팔달시장,5일장,강원도 정선군 임계면 송계3길 12,5일+10일,37.495114,128.852574,68,,,,,,,
정선사북시장,상설장,강원도 정선군 사북읍 사북2길 6-1,매일,37.227362,128.816217,69,,,,,,,
정선아리랑시장,상설장+5일장,강원도 정선군 정선읍 봉양7길 39,2일+7일,37.38039035,128.665226,170,,,,,,,
동송시장,상설장+5일장,강원도 철원군 동송읍 이평로47번길 16,5일+10일,38.20880978,127.218876,39,,,,,,,
동송전통시장,상설장+5일장,강원도 철원군 동송읍 이평로47번길 19,5일+10일,38.208901,127.219278,142,,,,,,,
신철원시장,상설장+5일장,강원도 철원군 갈말읍 삼부연로18번길 16-2,3일+8일,38.144727,127.310025,62,,,,,,,
와수시장,상설장+5일장,강원도 철원군 서면 와수로184번길 6-3,1일+6일,38.239466,127.439494,104,,,,,,,
제일종합시장,상설장,강원도 춘천시 약사고개길 13,매일,37.877481,127.726081,244,,,,,,,
춘천남부시장,상설장,강원도 춘천시 공지로 367,매일,37.870563,127.726049,56,,,,,,,
춘천동부시장,상설장,강원도 춘천시 동부시장길 8,매일,37.877235,127.734114,131,,,,,,,
송탄시장,상설장+5일장,경기도 평택시 탄현로346번길 24,4일+9일,37.082106,127.057024,136,,,,,,,
안중시장,상설장+5일장,경기도 평택시 안중읍 안현로서3길 29,1일+6일,36.987536,126.928259,130,,,,,,,
중앙시장,상설장,경기도 평택시 중앙시장로 18-4,매일,37.079891,127.052367,150,,,,,,,
통복시장,상설장+5일장,경기도 평택시 중앙시장로 18-4,5일+10일,37.079891,127.052367,587,,,,,,,
운천전통시장,상설장+5일장,경기도 포천시 영북면 영북로177번길 25,4일+9일,38.089942,127.272225,50,,,,,,,
일동전통시장,상설장,경기도 포천시 일동면 화동로 1090-14,매일,37.959775,127.319484,36,,,,,,,
덕풍전통시장,상설장+5일장,경기도 하남시 수리북로 22,4일+9일,37.541539,127.202919,140,,,,,,,
신장전통시장,상설장,경기도 하남시 신장1로3번길 42,매일,37.537887,127.207028,79,,,,,,,
남양시장,상설장+5일장,경기도 화성시 남양읍 남양시장로 61,1일+6일,37.2090298,126.815997,202,,,,,,,
이현종합상가,상설장,경상남도 진주시 신안로 165,매일,35.191991,128.066133,373,,,,,,,
발안시장,상설장+5일장,경기도 화성시 향남읍 평2길 7,10일+5일,37.131463,126.909461,221,,,,,,,
사강시장,상설장+5일장,경기도 화성시 송산면 사강로 183-1,2일+7일,37.213302,126.736004,352,,,,,,,
조암시장,상설장,경기도 화성시 우정읍 조암남로 8,매일,37.082198,126.817042,410,,,,,,,
강릉동부시장,상설장,강원도 강릉시 수문길19번옆길 12-1,매일,37.755842,128.902005,168,,,,,,,
강릉서부시장,상설장,강원도 강릉시 임영로155번길 6,매일,37.755094,128.890799,154,,,,,,,
강릉성남시장,상설장,강원도 강릉시 중앙시장길 24-2,매일,37.753737,128.899051,126,,,,,,,
주문진건어물시장,상설장,강원도 강릉시 주문진읍 해안로 1748,매일,37.891142,128.828752,98,,,,,,,
주문진수산시장,상설장,강원도 강릉시 주문진읍 시장1길 4-1,매일,37.890769,128.827973,53,,,,,,,
주문진종합시장,상설장,강원도 강릉시 주문진읍 구시장길 8-1,매일,37.891224,128.826893,63,,,,,,,
중앙시장,상설장,강원도 강릉시 금성로 21,매일,37.754024,128.898623,203,,,,,,,
간성전통시장(천년고성시장),상설장+5일장,강원도 고성군 간성읍 간성시장3길 7-3,2일+7일,38.379997,128.4694501,84,,,,,,,
거진시장,5일장,강원도 고성군 거진읍 거진시장길 15,1일+6일,38.447839,128.453961,53,,,,,,,
동쪽바다중앙시장,상설장,강원도 동해시 중앙시장길 12,매일,37.551048,129.108572,200,,,,,,,
동해남부재래시장,상설장,강원도 동해시 청운1길 29,매일,37.487611,129.103548,208,,,,,,,
묵호시장,상설장,강원도 동해시 일출로 59-1,매일,37.552359,129.114195,157,,,,,,,
북평민속시장,상설장+5일장,강원도 동해시 오일장길 32,3일+8일,37.482472,129.126028,140,,,,,,,
도계전두시장,상설장,강원도 삼척시 도계읍 전두시장길 6-1,매일,37.229134,129.0428102,46,,,,,,,
도계중앙시장,상설장,강원도 삼척시 도계읍 도계로4길 20,매일,37.23515044,129.045108,30,,,,,,,
삼척번개시장,상설장,강원도 삼척시 중앙로 14-27,매일,37.430905,129.178578,36,,,,,,,
덕양시장,상설장,전라남도 여수시 소라면 하세동길 15,매일,34.79852953,127.6321283,24,,,,,,,
봉산시장,상설장,전라남도 여수시 봉산1로 12,매일,34.73215573,127.7224122,47,,,,,,,
쌍봉시장,상설장,전라남도 여수시 학동2길 7,매일,34.76414801,127.6649944,25,,,,,,,
진남시장,상설장,전라남도 여수시 학동1길 10,매일,34.76425614,127.6641226,54,,,,,,,
제일시장,상설장,전라남도 여수시 학동2길 7-4,매일,34.76419709,127.6646523,63,,,,,,,
㈜여수수산시장,상설장,전라남도 여수시 여객선터미널길 24,매일,34.73814206,127.7317636,121,,,,,,,
㈜여수수산물특화시장,상설장,전라남도 여수시 남산로 60-31,매일,34.736825,127.732856,209,,,,,,,
㈜중앙시장,상설장,전라남도 여수시 중앙로 43,매일,34.74059589,127.732581,131,,,,,,,
㈜서시장,상설장,전라남도 여수시 좌수영로 16-6,매일,34.74179248,127.728651,191,,,,,,,
서시장주변시장,상설장,전라남도 여수시 중앙로 3-4,매일,34.74083202,127.728382,233,,,,,,,
진주논개시장(장대시장),상설장,경상남도 진주시 진양호로569번길 12,매일,35.195066,128.087223,373,,,,,,,
진주중앙시장,상설장,경상남도 진주시 진양호로547번길 8-1,매일,35.193923,128.084889,430,,,,,,,
천전시장,상설장,경상남도 진주시 진주대로 952-1,매일,35.185086,128.088304,78,,,,,,,
평거한보하이타운,상설장,경상남도 진주시 순환로553번길 7,매일,35.172651,128.059257,148,,,,,,,
남지시장,5일장,경상남도 창녕군 남지읍 본동길 4,2일+7일,35.389116,128.482493,64,,,,,,,
영산시장,5일장,경상남도 창녕군 영산면 신영산로 56,5일+10일,35.457042,128.532598,57,,,,,,,
이방정기시장,5일장,경상남도 창녕군 이방면 이방대합로 351,4일+9일,35.601412,128.382842,25,,,,,,,
창녕상설시장,상설장+5일장,경상남도 창녕군 창녕읍 창녕시장길 66,3일+8일,35.540073,128.497359,160,,,,,,,
가음정대상가,상설장,경상남도 창원시 성산구 원이대로883번길 15-24,매일,35.208051,128.696992,268,,,,,,,
가음정시장,상설장,경상남도 창원시 성산구 원이대로863번길 24,매일,35.208284,128.697798,186,,,,,,,
경민인터빌상가,상설장,경상남도 창원시 마산회원구 양덕북12길 113,매일,35.231903,128.583819,80,,,,,,,
경창상가,상설장,경상남도 창원시 성산구 상남로 67,매일,35.220165,128.679326,72,,,,,,,
경화시장,상설장+5일장,경상남도 창원시 진해구 경화로38번길 4,3일+8일,35.156595,128.686369,143,,,,,,,
구암시장,상설장,경상남도 창원시 마산회원구 구암남14길 8,매일,35.249539,128.599644,60,,,,,,,
구암현대시장,상설장,경상남도 창원시 마산회원구 구암서5길 15,매일,35.248235,128.590728,55,,,,,,,
기산프라자,상설장,경상남도 창원시 마산합포구 오동동14길 29,매일,35.20526975,128.580814,158,,,,,,,
대동그린코아상가,상설장,경상남도 창원시 성산구 창원천로 292,매일,35.244974,128.6698901,72,,,,,,,
곤양종합시장,5일장,경상남도 사천시 곤양면 남산로 65,5일+10일,35.056533,127.963346,45,,,,,,,
사천읍시장,상설장,경상남도 사천시 사천읍 시장1길 16,매일,35.084059,128.089011,115,,,,,,,
삼천포용궁수산시장,상설장,경상남도 사천시 어시장길 64,매일,34.927435,128.071764,286,,,,,,,
삼천포종합시장,상설장+5일장,경상남도 사천시 동금2길 15,4일+9일,34.932344,128.078545,168,,,,,,,
삼천포중앙시장,상설장+5일장,경상남도 사천시 중앙시장2길 37,4일+9일,34.928923,128.076715,208,,,,,,,
완사시장,5일장,경상남도 사천시 곤명면 완사2길 12,1일+6일,35.131218,127.976343,45,,,,,,,
단계시장,5일장,경상남도 산청군 신등면 신차로 500-3,4일+9일,35.377119,128.011143,24,,,,,,,
단성시장,5일장,경상남도 산청군 단성면 목화로968번길 17,5일+10일,35.297923,127.958061,45,,,,,,,
덕산시장,5일장,경상남도 산청군 시천면 남명로 188-5,4일+9일,35.277033,127.837744,28,,,,,,,
산청시장,상설장+5일장,경상남도 산청군 산청읍 중앙로 16-1,1일+6일,35.415302,127.876228,101,,,,,,,
생초시장,5일장,경상남도 산청군 생초면 생초로 25-17,3일+8일,35.492426,127.836023,20,,,,,,,
덕계종합상설시장,상설장,경상남도 양산시 덕계2길 7,매일,35.369751,129.147156,138,,,,,,,
서창시장,5일장,경상남도 양산시 서창서2길 5,4일+9일,35.416283,129.172015,38,,,,,,,
신평시장,상설장+5일장,경상남도 양산시 하북면 신평강변3길 11,3일+8일,35.490598,129.085857,30,,,,,,,
양산남부시장,상설장+5일장,경상남도 양산시 중앙로 133,1일+6일,35.342444,129.037237,187,,,,,,,
양산남부시장상가,상설장+5일장,경상남도 양산시 장터3길 7,1일+6일,35.343389,129.037045,115,,,,,,,
양산북부시장,상설장,경상남도 양산시 중앙로 232,매일,35.350449,129.041196,129,,,,,,,
신반시장,5일장,경상남도 의령군 부림면 신번로7길 6-1,4일+9일,35.46761975,128.3245698,60,,,,,,,
의령시장,상설장+5일장,경상남도 의령군 의령읍 의병로20길 19-2,3일+8일,35.318749,128.2612495,110,,,,,,,
금곡시장,5일장,경상남도 진주시 금곡면 구암두문로 1021-9,1일+6일,35.09075047,128.186231,21,,,,,,,
대곡시장,5일장,경상남도 진주시 대곡면 진의로1079번길 6,1일+6일,35.263701,128.168556,15,,,,,,,
동부종합상가,상설장,경상남도 진주시 대신로299번길 7,매일,35.187045,128.116209,68,,,,,,,
문산시장,5일장,경상남도 진주시 문산읍 소문길 68,4일+9일,35.170465,128.169157,10,,,,,,,
일반성상가(일반성시장),상설장+5일장,경상남도 진주시 일반성면 동부로1993번길 27,3일+8일,35.171224,128.282207,47,,,,,,,
자유시장,상설장,경상남도 진주시 도동천로 95,매일,35.180168,128.110305,144,,,,,,,
진주동성상가,상설장,경상남도 진주시 진주대로 901,매일,35.180922,128.089333,150,,,,,,,
성주시장,상설장,경상북도 성주군 성주읍 시장길 43-1,매일,35.91502532,128.285479,45,,,,,,,
벽진시장,5일장,경상북도 성주군 벽진면 수촌1길 8,"3일,+8일",35.94876617,128.216546,4,,,,,,,
옥현상가,상설장,경상남도 거제시 옥포로 250,매일,34.896917,128.689927,93,,,,,,,
장평종합시장,상설장,경상남도 거제시 장평로 37,매일,34.890862,128.613105,81,,,,,,,
한라프라자,상설장,경상남도 거제시 거제중앙로 1906,매일,34.888204,128.6235602,57,,,,,,,
회원프라자,상설장,경상남도 거제시 고현로11길 18,매일,34.889028,128.624829,20,,,,,,,
거창시장,상설장+5일장,경상남도 거창군 거창읍 중앙로 140,1일+6일,35.686831,127.914038,265,,,,,,,
고성공룡시장,상설장,경상남도 고성군 고성읍 성내로112번길 75-8,매일,34.972662,128.32338,106,,,,,,,
고성시장,상설장+5일장,경상남도 고성군 고성읍 중앙로25번길 57,1일+6일,34.97730013,128.323048,320,,,,,,,
배둔시장,상설장+5일장,경상남도 고성군 회화면 배둔로27번길 20,4일+9일,35.05742987,128.3688699,42,,,,,,,
영오시장,상설장+5일장,경상남도 고성군 영오면 영회로 527-9,2일+7일,35.108954,128.237686,21,,,,,,,
김해전통시장(김해동상시장),상설장,경상남도 김해시 호계로517번길 5-13,매일,35.236238,128.883859,170,,,,,,,
삼방시장,상설장,경상남도 김해시 삼안로255번안길 6-12,매일,35.250198,128.909036,70,,,,,,,
외동전통시장,상설장,경상남도 김해시 내외중앙로 33,매일,35.232937,128.866007,123,,,,,,,
장유전통시장(장유중앙시장),상설장+5일장,경상남도 김해시 장유로 287-22,3일+8일,35.200569,128.814808,111,,,,,,,
진례전통시장,상설장+5일장,경상남도 김해시 진례면 송현로 6-1,5일+10일,35.248854,128.748926,8,,,,,,,
진영전통시장,상설장+5일장,경상남도 김해시 진영읍 진영산복로115번길 9,4일+9일,35.302314,128.730627,76,,,,,,,
남면공설시장,5일장,경상남도 남해군 남면 남서대로 785-5,4일+9일,34.771079,127.885914,18,,,,,,,
남해전통시장,상설장+5일장,경상남도 남해군 남해읍 화전로 110,2일+7일,34.840147,127.894484,110,,,,,,,
이동공설시장,상설장+5일장,경상남도 남해군 이동면 무림로63번길 9,5일+10일,34.80114029,127.953826,26,,,,,,,
내일전통시장,상설장+5일장,경상남도 밀양시 상설시장3길 18-6,2일+7일,35.493336,128.753309,143,,,,,,,
무안시장(무안임시시장),5일장,경상남도 밀양시 무안면 사명로 510-24,1일+6일,35.470324,128.652098,52,,,,,,,
밀양아리랑시장,상설장+5일장,경상남도 밀양시 상설시장1길 11,2일+7일,35.493059,128.752554,110,,,,,,,
송백시장,5일장,경상남도 밀양시 산내면 산내로 346-1,5일+10일,35.58629962,128.881702,5,,,,,,,
송지시장,5일장,경상남도 밀양시 삼랑진읍 외송3길 8-1,4일+9일,35.396868,128.837196,50,,,,,,,
수산시장,상설장+5일장,경상남도 밀양시 하남읍 시서상가길 5,3일+8일,35.374226,128.708781,65,,,,,,,
대해불빛시장,상설장,경상북도 포항시 남구 중앙로67번길 7,매일,36.018799,129.368561,105,,,,,,,
두호1시장,상설장,경상북도 포항시 북구 창흥로 11,매일,36.061744,129.36936,43,,,,,,,
상대종합시장,상설장,경상북도 포항시 남구 양학천로76번길 13,매일,36.019931,129.361108,34,,,,,,,
양학시장,상설장,경상북도 포항시 북구 양학로 40,매일,36.027267,129.349741,54,,,,,,,
연일전통시장,상설장,경상북도 포항시 남구 연일읍 연일로159번길 46,매일,35.996356,129.348683,140,,,,,,,
영남시장,상설장,경상북도 포항시 남구 동해면 일월로 152,매일,35.987942,129.449615,53,,,,,,,
영일대북부시장,상설장,경상북도 포항시 북구 대신로26번길 10-1,매일,36.04629984,129.369104,155,,,,,,,
오천삼광시장,상설장,경상북도 포항시 남구 오천읍 정몽주로679번길 3,매일,35.978304,129.412338,54,,,,,,,
오천시장,상설장+5일장,경상북도 포항시 남구 오천읍 해병로307번길 26-3,5일+10일,35.966472,129.4142295,101,,,,,,,
용흥시장,상설장,경상북도 포항시 북구 대안길 56,매일,36.041634,129.351384,80,,,,,,,
장량성도시장,상설장,경상북도 포항시 북구 용두산길 54,매일,36.06828032,129.381372,54,,,,,,,
죽도농산물시장,상설장,경상북도 포항시 북구 죽도시장2길 18,매일,36.034578,129.367968,530,,,,,,,
죽도시장,상설장,경상북도 포항시 북구 죽도시장13길 13,매일,36.036419,129.368141,510,,,,,,,
죽도어시장,상설장,경상북도 포항시 북구 죽도시장길 32,매일,36.035134,129.369079,250,,,,,,,
중앙상가,상설장,경상북도 포항시 북구 중앙상가길 64,매일,36.040158,129.366151,1400,,,,,,,
청하시장,5일장,경상북도 포항시 북구 청하면 청하로200번길 4,1일+6일,36.197075,129.339661,35,,,,,,,
큰동해시장,상설장,경상북도 포항시 남구 중앙로146번길 30,매일,36.026553,129.370981,130,,,,,,,
포항운하송림시장,상설장,경상북도 포항시 남구 운하로36번길 7,매일,36.028204,129.376312,48,,,,,,,
한라종합시장,상설장,경상북도 포항시 북구 대안길 57,매일,36.041226,129.351271,40,,,,,,,
해도5(형산)시장,상설장,경상북도 포항시 남구 문예로70번길 23,매일,36.012702,129.366493,39,,,,,,,
효자시장,상설장,경상북도 포항시 남구 효자동길2번길 23,매일,36.008551,129.332678,208,,,,,,,
흥해시장,상설장+5일장,경상북도 포항시 북구 흥해읍 한동로 61-13,2일+7일,36.110619,129.348288,153,,,,,,,
거제고현시장,상설장,경상남도 거제시 거제중앙로 1883-2,매일,34.886258,128.623655,207,,,,,,,
신부시장,상설장,경상남도 거제시 신부로3길 9,매일,34.868113,128.730088,43,,,,,,,
옥수동새시장,상설장,경상남도 거제시 능포로 136-2,매일,34.875713,128.732108,43,,,,,,,
